"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0018108","peptidyl-tyrosine phosphorylation","40/2867","122/18860",0.327868852459016,2.156821261729,5.42741172148717,9.05133939180404e-07,3.74306749406645e-05,2.63470781437046e-05,"FYN/GPRC5A/FLT4/FGFR3/FGFR1/PTK6/ANGPT4/FLT1/SFRP1/CADM4/NEDD9/THBS4/PRLR/EFEMP1/CD80/SRMS/KDR/PDGFRA/IL6/BLK/ENPP2/FGF7/ERBB2/SFRP2/EGFR/IL18/ANGPT1/KIT/DMTN/FGFR4/DDR2/PKDCC/IL20/GPRC5B/VEGFB/CSPG4/DOK7/ERBB4/EFNA5/TNFRSF18",40
"BP","GO:0001837","epithelial to mesenchymal transition","56/2867","195/18860",0.287179487179487,1.88915421283751,5.28431389290749,9.80915673407141e-07,4.01843306893255e-05,2.8285348915093e-05,"IGF1/FOXC1/TGFBR3/FERMT2/FGFR1/EDN1/WNT11/TBX5/BAMBI/FAM83D/RGCC/SFRP1/HPN/EZH2/ENG/GATA3/COL1A1/MDK/BMP5/QKI/WNT5A/MARK1/TGFB3/MSX2/TWIST1/SOX9/BMP2/OVOL2/FOXA1/GSC/ROCK2/SPRY2/IL6/LEF1/SLC39A6/SFRP2/NOTCH1/NCAM1/HMGA2/ADAM8/DAB2/MSX1/EOMES/TGFBR2/SPRY1/TBX20/HEY1/TMEM100/GREM1/TNXB/APLF/LRG1/RFLNB/SP6/S100A4/NOTCH4",56
"BP","GO:0043583","ear development","65/2867","238/18860",0.273109243697479,1.79659586192342,5.23626444611975,9.88158968314043e-07,4.01843306893255e-05,2.8285348915093e-05,"USH1C/IGF1/MCOLN3/COL11A1/MYO3B/MCM2/FGFR1/EDN1/SIX4/EYA1/ESRP1/HPN/HOXA2/GATA3/CDH23/NHERF1/NKX3-2/LIN7A/BMP5/EYA4/SOBP/PTK7/TBX18/WNT5A/ELMOD3/OTX1/MYCL/PLPPR4/PROX1/ESRRB/PLS1/TWIST1/SOX9/BMP2/TCF15/GSC/SPRY2/TFAP2A/FGF2/LRIG3/DIAPH3/NTRK3/OSR1/CCNA2/SHROOM2/NOTCH1/SLC25A27/GRHL3/MSX1/BMPER/OSR2/CTHRC1/GABRB3/FOXI1/KCNK3/TPRN/NECTIN3/FZD2/TSKU/SLITRK6/MYO6/LHFPL5/SLC44A4/CEBPD/CEBPA",65
"BP","GO:0050920","regulation of chemotaxis","60/2867","214/18860",0.280373831775701,1.8443845368991,5.25971880307265,9.91552821746804e-07,4.01843306893255e-05,2.8285348915093e-05,"MYCBP2/ADGRA2/DAPK2/F7/FGFR1/EDN1/GSTP1/TREM2/NRP1/NOVA2/MET/SERPINE1/RARRES2/CXCL12/WNT3/MDK/IL23A/NEDD9/CCR6/THBS4/FGF1/WNT5A/ARTN/F3/DUSP1/TNFAIP6/GPR18/EFNB2/CCR7/EDN2/KDR/LBP/C5AR2/PDGFRA/IL6/CCN3/CCL21/TUBB2B/FGF2/NTRK3/CDH13/TPBG/NOTCH1/VEGFC/ROBO3/CXCL13/VEGFD/GREM1/CXCL10/P2RY12/S1PR1/SCG2/VEGFB/ANO6/CSF1/CXCR3/S100A14/SUCNR1/PLXNA4/MIF",60
"BP","GO:0010001","glial cell differentiation","70/2867","263/18860",0.26615969581749,1.75087961741119,5.19200321124142,1.08725799049786e-06,4.37711345975926e-05,3.08100643525535e-05,"SOX8/CD9/IGF1/VIM/TNFRSF1B/MYOC/GPM6B/ERBB3/GSTP1/PHGDH/TREM2/SOX10/METRN/NDRG1/PTPRZ1/MDK/SOX6/QKI/NR3C1/DLX2/B4GALT6/CLU/CXCR4/CDKN2C/LRP1/PLP1/NDP/SOX4/SOX9/BMP2/NR1D1/GFAP/WASF3/DTX1/EMX1/IL6/BIN1/TLR4/FGF2/LEF1/NTRK3/ARSG/ERBB2/TNFRSF21/DAAM2/TTBK1/NFIB/NTRK2/NOTCH1/HMGA2/LGI4/S100B/TAL1/PLPP3/EOMES/KLF15/SPINT1/ZEB2/CDK1/PFKFB3/CDH2/TPPP/ID4/CERS6/BOK/SOX11/DRD1/DNER/RELN/LAMA2",70
"BP","GO:0090303","positive regulation of wound healing","26/2867","65/18860",0.4,2.63132193930938,5.57806278653517,1.10136559386405e-06,4.38848270153894e-05,3.08900913096091e-05,"F7/MYLK/FERMT2/XBP1/FERMT1/CCN4/SERPINE1/KANK1/TMEM97/F3/PLAU/F12/EMILIN2/ANXA1/CD36/ADRA2A/DMTN/DDR2/CLDN1/CLDN3/CLEC7A/VEGFB/ANO6/F2R/CLDN4/OCLN",26
"BP","GO:0050890","cognition","84/2867","333/18860",0.252252252252252,1.65939221397889,5.1401002440864,1.1045202390779e-06,4.38848270153894e-05,3.08900913096091e-05,"PRKAR2B/ABCC8/MAPK8IP2/FYN/ATP1A2/ROGDI/RAPGEF3/OPRK1/TREM2/PAK5/NDRG4/SLC17A7/PTPRZ1/SLC1A1/SLC6A4/MDK/NEDD9/SOBP/PDE8B/KAT2B/BCHE/TACR1/SLC1A4/TNR/CCND2/GRPR/THRA/MGAT3/FOXP2/ACSS2/PPP1R1B/SERPINF1/CHL1/MEIS2/ADGRB3/SCN2A/PAK6/LHCGR/DOP1B/SLC6A3/CRHBP/TTBK1/TPBG/EGFR/NLGN4X/VLDLR/NTRK2/LCN2/EIF4EBP2/SLC7A11/JAKMIP1/GRIA1/SLC24A2/AFF2/KIT/SHROOM4/S100B/BRSK1/LMX1A/ADORA1/PTCHD1/GABRB3/FAM107A/FOS/PRNP/CCL11/RCAN2/CNTNAP2/GRIN1/NRXN1/SLC2A4/CSMD1/CLDN5/DRD1/PRKN/FZD9/RELN/MME/PLN/FOXO6/ATXN1L/CEBPA/SHANK3/GRIN2B",84
"BP","GO:0018212","peptidyl-tyrosine modification","40/2867","123/18860",0.32520325203252,2.13928612951982,5.36714768163302,1.14634275930124e-06,4.52507638557937e-05,3.18515606053283e-05,"FYN/GPRC5A/FLT4/FGFR3/FGFR1/PTK6/ANGPT4/FLT1/SFRP1/CADM4/NEDD9/THBS4/PRLR/EFEMP1/CD80/SRMS/KDR/PDGFRA/IL6/BLK/ENPP2/FGF7/ERBB2/SFRP2/EGFR/IL18/ANGPT1/KIT/DMTN/FGFR4/DDR2/PKDCC/IL20/GPRC5B/VEGFB/CSPG4/DOK7/ERBB4/EFNA5/TNFRSF18",40
"BP","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","99/2867","411/18860",0.240875912408759,1.58455518243083,5.07303920680349,1.24629874118969e-06,4.88790325657556e-05,3.44054627024522e-05,"FUT8/FSTL4/TGFBR3/FSTL3/FERMT2/LRP2/LTBP4/BAMBI/XBP1/FERMT1/CHRDL1/RGCC/ZNF423/SFRP1/COMP/CAV2/CAV1/ASPN/ENG/FOLR1/BMP5/WNT5A/ITGB6/TGFB3/MSX2/SMAD9/EGR1/FMOD/INHBA/TNFAIP6/ACVR1C/NDP/RUNX2/BMP2/OVOL2/GDF5/ID1/WFIKKN1/RASL11B/KDR/CDKN1C/GDF15/PPARG/SPRY2/CFC1/CFC1B/SULF1/SMAD6/BMPR1B/LEF1/FBN2/ACVRL1/PCSK6/MYOCD/LEFTY2/SFRP2/SCUBE3/IGSF1/GPC3/CDKN2B/NOTCH1/LATS2/CRIM1/DAB2/BMP6/FOXH1/INHBB/MSX1/FSTL1/TGFBR2/SPRY1/DACT2/TBX20/BMPER/COL1A2/TMEM100/RBPMS2/GREM1/COL3A1/NPNT/ZEB2/FOS/LRG1/SOSTDC1/WFIKKN2/DSG4/CIDEA/SOX11/JUN/CDH5/RGMA/CAV3/TSKU/BMP8A/CLDN5/PPARA/TMPRSS6/SLC2A10/MIR342",99
"BP","GO:0008016","regulation of heart contraction","62/2867","225/18860",0.275555555555556,1.8126884470798,5.1922889708399,1.25571628242962e-06,4.89326876980106e-05,3.44432300140108e-05,"ATP1A2/ADRB1/CELF2/ATP2B4/ABCC9/ATP2A3/EDN1/TBX5/DSP/SNTA1/JPH1/ATP1A3/CAV1/SLC1A1/POPDC1/TBX18/EPAS1/RGS4/CASQ2/KCNIP2/ADRA1A/KCNJ8/THRA/EDN2/ADM2/ATP1B2/TNNI3/KCNA5/ACE2/HRC/SPX/EDNRB/BIN1/ATP1B1/CORIN/ANK2/ADM/THRB/KCNE4/CACNA2D1/CXADR/CLIC2/CACNA1D/S100A1/MYL3/KCNJ3/ADORA1/AVPR1A/ADRA1B/HSPB7/DES/NPPA/IRX5/SCN4B/IRX3/KCNE1/CAV3/ASPH/PLN/DMD/APELA/FXYD1",62
"BP","GO:1903522","regulation of blood circulation","73/2867","279/18860",0.261648745519713,1.721205211197,5.13847945228636,1.29558794452459e-06,5.01648351258914e-05,3.53105262788631e-05,"ATP1A2/ADRB1/CELF2/ATP2B4/ABCC9/ATP2A3/EDN1/TBX5/DSP/SNTA1/JPH1/ATP1A3/CAV1/SLC1A1/POPDC1/TBX18/TACR1/EPAS1/RGS4/CASQ2/KCNIP2/ADRA1A/KCNJ8/THRA/AVPR2/EDN2/ADM2/ATP1B2/TNNI3/KCNA5/ACE2/HRC/SPX/EDNRB/BIN1/ATP1B1/ITGA9/AGTR1/CORIN/ANK2/ADD3/ADM/ADRA2A/THRB/KCNE4/CACNA2D1/CXADR/CLIC2/CACNA1D/S100A1/MYL3/KCNJ3/ADORA1/SVEP1/AVPR1A/ADRA1B/HSPB7/LEP/DES/NPPA/IRX5/SCN4B/IRX3/KCNE1/OXTR/F2R/CAV3/ADRA2C/ASPH/PLN/DMD/APELA/FXYD1",73
"BP","GO:1990778","protein localization to cell periphery","90/2867","365/18860",0.246575342465753,1.62204777080715,5.08102358223323,1.32218489168107e-06,5.05671407134178e-05,3.55937051627334e-05,"SLC4A1/EHD2/CDH1/CAMK2B/ATP2B4/ATP2C2/PRKCZ/GPC4/EPB41L2/PKP1/TESC/EZR/SORBS1/TREM2/MISP/PALM/VTI1B/ZDHHC2/CAV1/AGR2/SLC1A1/NHERF1/CD81/KRT18/SPTBN1/VAMP8/ITGB1BP1/RHOQ/PLS1/LYPLA1/HYCC1/RAMP3/OPTN/LRP1/PACSIN1/WNK4/GNAI1/CRB3/RAMP2/RAMP1/INPP5K/ROCK2/CD36/MAP7/TMBIM1/STXBP1/SKAP1/ERBB2/EPHA2/KIF2C/ATP1B1/ABCA12/STAC/SNCA/ANK2/TPBG/EGFR/LYPD1/ANK3/DAB2/PID1/GRIP1/KCNB1/PKDCC/GPER1/TTC7B/PLEKHF1/PLK1/TMEM88/RAB26/RAB31/NSG1/UMOD/MRAP/CDH2/PRNP/LRRC15/SFN/ERBB4/AKAP5/NRXN1/ADIPOQ/CAV3/KCNB2/GPC6/PKP3/TRARG1/PTCH1/SAPCD2/FYB2",90
"BP","GO:0071772","response to BMP","55/2867","192/18860",0.286458333333333,1.884410242995,5.21511260490675,1.33093313277625e-06,5.05671407134178e-05,3.55937051627334e-05,"FSTL4/TGFBR3/FSTL3/LRP2/BAMBI/CHRDL1/ZNF423/SFRP1/COMP/CAV1/ENG/GATA3/BMP5/WNT5A/MSX2/SMAD9/EGR1/TNFAIP6/RUNX2/SOX9/BMP2/GDF5/ID1/KDR/PPARG/SULF1/SMAD6/BMPR1B/LEF1/ACVRL1/PCSK6/LEFTY2/SFRP2/SCUBE3/GPC3/NOTCH1/CRIM1/BMP6/MSX1/FSTL1/TBX20/BMPER/SPINT1/TMEM100/RBPMS2/GREM1/SPINT2/VSTM2A/SOSTDC1/DSG4/SOX11/CDH5/RGMA/BMP8A/TMPRSS6",55
"BP","GO:0071773","cellular response to BMP stimulus","55/2867","192/18860",0.286458333333333,1.884410242995,5.21511260490675,1.33093313277625e-06,5.05671407134178e-05,3.55937051627334e-05,"FSTL4/TGFBR3/FSTL3/LRP2/BAMBI/CHRDL1/ZNF423/SFRP1/COMP/CAV1/ENG/GATA3/BMP5/WNT5A/MSX2/SMAD9/EGR1/TNFAIP6/RUNX2/SOX9/BMP2/GDF5/ID1/KDR/PPARG/SULF1/SMAD6/BMPR1B/LEF1/ACVRL1/PCSK6/LEFTY2/SFRP2/SCUBE3/GPC3/NOTCH1/CRIM1/BMP6/MSX1/FSTL1/TBX20/BMPER/SPINT1/TMEM100/RBPMS2/GREM1/SPINT2/VSTM2A/SOSTDC1/DSG4/SOX11/CDH5/RGMA/BMP8A/TMPRSS6",55
"BP","GO:0120254","olefinic compound metabolic process","50/2867","169/18860",0.29585798816568,1.94624403795073,5.23164718158108,1.41337948496093e-06,5.33660490004815e-05,3.7563828743813e-05,"HSD17B6/RETSAT/DGAT2/ACSL4/PTGS2/MGLL/LIPE/GSTP1/CYP3A5/BMP5/EHHADH/PLA2G4A/ELOVL3/EGR1/INHBA/BMP2/ALDH1A2/RDH5/EDNRB/RBP4/CYP11A1/EPHX1/ADM/AKR1C2/ACSL1/DAB2/BMP6/CYP2U1/ACOX1/DHRS3/ABHD6/CTHRC1/ALDH1A1/FAAH2/GPX4/SDR16C5/CYP4F11/ABCD2/STAT5B/GRIN1/PNPLA2/DGAT1/CYP4Z1/CYP4F12/AKR1C1/AKR1C3/ADH1B/ELOVL2/CYP21A2/GSTA1",50
"BP","GO:0048704","embryonic skeletal system morphogenesis","33/2867","94/18860",0.351063829787234,2.30940489354281,5.38840510054658,1.44500321726981e-06,5.42232997394022e-05,3.81672389746703e-05,"ALX4/COL11A1/HOXA9/GRHL2/TBX15/SIX4/EYA1/HOXA2/HOXA3/HOXA5/MDFI/HYAL1/DLX2/SATB2/HOXB8/HOXA7/TWIST1/HOXC11/RUNX2/HOXD3/GSC/PDGFRA/TFAP2A/OSR1/FLVCR1/TGFBR2/OSR2/HOXD4/IRX5/SOX11/PAX5/HOXA4/HOXB7",33
"BP","GO:0072659","protein localization to plasma membrane","76/2867","295/18860",0.257627118644068,1.69474972362299,5.09213749835283,1.50358129699697e-06,5.60752803953653e-05,3.94708296563943e-05,"SLC4A1/EHD2/CDH1/CAMK2B/ATP2B4/ATP2C2/PRKCZ/PKP1/TESC/EZR/SORBS1/TREM2/PALM/VTI1B/ZDHHC2/AGR2/NHERF1/CD81/KRT18/SPTBN1/VAMP8/ITGB1BP1/RHOQ/PLS1/LYPLA1/HYCC1/RAMP3/OPTN/LRP1/PACSIN1/WNK4/CRB3/RAMP2/RAMP1/INPP5K/ROCK2/CD36/MAP7/TMBIM1/STXBP1/SKAP1/EPHA2/ATP1B1/ABCA12/STAC/ANK2/TPBG/EGFR/LYPD1/ANK3/DAB2/PID1/GRIP1/KCNB1/PKDCC/GPER1/TTC7B/PLEKHF1/TMEM88/RAB26/RAB31/NSG1/MRAP/CDH2/PRNP/LRRC15/SFN/AKAP5/NRXN1/ADIPOQ/CAV3/KCNB2/PKP3/TRARG1/PTCH1/FYB2",76
"BP","GO:0001934","positive regulation of protein phosphorylation","63/2867","231/18860",0.272727272727273,1.79408314043822,5.14144745950581,1.51682262683464e-06,5.62241752959011e-05,3.95756352893633e-05,"TENM1/IGF1/FLT4/FGFR3/TRAF4/FGFR1/TPX2/CLSPN/XBP1/MMP9/ANGPT4/FLT1/CEMIP/EZH2/RARRES2/FAM20A/MMD/NEDD9/SASH1/THBS4/PRLR/FGF1/WNT5A/ECT2/KIF14/ITGB1BP1/CD80/BMP2/KDR/CAMK1/SPRY2/IL6/ENPP2/PIM1/FGF2/CENPE/PELI2/FGF7/TOM1L1/CARD14/ERBB2/EGFR/HMGA2/IL18/ANGPT1/PROM2/KIT/DDR2/IL20/NEK10/MST1R/GPER1/GPRC5B/FAXDC2/RASGRP1/VEGFB/CSPG4/LEP/DOK7/ERBB4/ADIPOQ/EFNA5/TNFRSF18",63
"BP","GO:0046888","negative regulation of hormone secretion","27/2867","70/18860",0.385714285714286,2.53734615576262,5.45588872673304,1.60382392138593e-06,5.90887613218488e-05,4.15919887746973e-05,"ABCC8/EDN1/OPRK1/PDE8B/CRY2/INHBA/ACVR1C/GNAI1/GNAZ/CCN3/HADH/CRHBP/ADRA2A/FOXO1/KCNB1/INHBB/ADORA1/KCNK9/LEP/ADIPOQ/BMP8A/ADRA2C/PRKN/FFAR4/KCNJ11/NMB/FAM3D",27
"BP","GO:0051047","positive regulation of secretion","83/2867","331/18860",0.250755287009063,1.64954472026192,5.04783640396834,1.64987156577252e-06,6.01532478239624e-05,4.23412701889e-05,"CFTR/ABCC8/TMEM132A/MLXIPL/IGF1/RAB27B/SLC4A8/NNAT/SYT1/ACSL4/FGFR1/EDN1/C1QTNF3/OPRK1/TREM2/PLA2G3/XBP1/MYOM1/RGCC/TFR2/CXCL12/SLC6A4/GPLD1/TACR1/SDC1/KISS1R/PLA2G4A/KMO/MYB/VAMP8/SPP1/ECRG4/TGFB3/GPR68/TNFSF11/INHBA/SOX4/BMP2/PPARG/GRP/BLK/STXBP1/TLR4/RBP4/RAB15/ILDR1/SNCA/DOC2A/VEGFC/FRMD4A/ADAM8/DAB2/BMP6/MICU3/KCNB1/PINK1/INHBB/ADORA1/CADPS/F2RL2/GPER1/AVPR1A/NPR1/NLGN1/KISS1/GPR27/TRH/C1QTNF1/LEP/P2RY2/SOX11/HCAR2/ABAT/NPY2R/PRKN/IRS2/FFAR4/RUFY4/NMB/ITSN1/AQP1/MIF/DOC2B",83
"BP","GO:0046683","response to organophosphorus","41/2867","129/18860",0.317829457364341,2.09077906030397,5.26331513302073,1.65374450682782e-06,6.01532478239624e-05,4.23412701889e-05,"CFTR/CPS1/ABCC9/RAPGEF3/P2RX5/EZR/HCN2/P2RX6/SLC6A4/COL1A1/PKD2/DUSP1/KCNJ8/FOSB/CDO1/ASS1/INPP5K/NT5E/CIB2/SLC6A3/CNGA3/CRHBP/DMTN/NPR2/INHBB/FBP1/GPD1/P2RY12/FOS/PDE3A/P2RY2/PER1/KCNE1/ADIPOQ/PENK/WT1/PDE2A/KCNJ11/ASPH/RYR3/AQP1",41
"BP","GO:0001667","ameboidal-type cell migration","68/2867","256/18860",0.265625,1.74736222532264,5.09748748768624,1.6624026376749e-06,6.01532478239624e-05,4.23412701889e-05,"SOX8/SEMA3G/ANLN/FUT8/SEMA3A/EDN1/TNS1/FAT2/EFNB1/EPB41L4B/NRP1/SOX10/MMP9/FERMT1/TIMP1/KANK1/ACTA2/NHERF1/FOLR1/SASH1/AMOTL2/WNT5A/TACR1/FN1/PROX1/ITGB1BP1/TWIST1/ACVR1C/SOX9/OVOL2/AKAP12/RAB25/EDNRB/ENPP2/CCN3/FGF2/FBN2/FGF7/MARVELD3/DAAM2/TPBG/GPC3/SEMA3D/KIT/RADIL/DMTN/CYGB/DDR2/TGFBR2/SOX17/RET/AMOTL1/MESP1/ZEB2/CDH2/LRG1/CD248/JUN/ERBB4/TACSTD2/SEMA4B/IRS2/NANOS1/EVL/KANK2/OCLN/AQP1/APELA",68
"BP","GO:0001823","mesonephros development","35/2867","103/18860",0.339805825242718,2.23534630766574,5.32272284224638,1.68159786258937e-06,6.04877716371642e-05,4.25767381589896e-05,"SOX8/CRLF1/FOXC1/FGFR1/WNT11/SIX4/EYA1/SFRP1/GATA3/ZBTB16/SIM1/FGF1/TCF21/PKD2/EPCAM/CAT/SOX9/BMP2/FOXJ1/SMAD6/FGF2/OSR1/GPC3/KIF26B/SPRY1/BMPER/OSR2/RET/GREM1/NPNT/TACSTD2/WT1/PTCH1/LGR4/HOXB7",35
"BP","GO:0002526","acute inflammatory response","37/2867","112/18860",0.330357142857143,2.17318999451891,5.27239691796418,1.86538812480952e-06,6.66265332080726e-05,4.68977511001316e-05,"PTGER3/PTGS2/GSTP1/GATA3/FN1/F3/TNFSF4/TNFSF11/CCR7/LBP/ASS1/F12/SAA2/EDNRB/IL6/IL1RN/LCN2/FCGR1A/ADAM8/FCGR3B/ADORA1/DNASE1L3/NPY5R/KLKB1/SCN11A/SAA1/ANO6/FUT7/F8/SERPINA3/C2CD4A/FCGR3A/HLA-E/C2CD4B/IGHG1/CEBPA/HP",37
"BP","GO:0007517","muscle organ development","91/2867","373/18860",0.243967828418231,1.60489474850639,4.99584801319122,1.87417949968423e-06,6.66265332080726e-05,4.68977511001316e-05,"CYP26B1/SOX8/IGF1/FHL1/ALX4/FOXC1/YBX3/COL11A1/ERBB3/MYLK/PITX1/ABCC9/TGFBR3/CACNA1S/LRP2/TLL2/DSP/XBP1/SIX4/MYOM1/SGCG/JPH1/CAV2/CAV1/MEOX2/ENG/NEURL1/SGCA/HLF/CRYAB/SOX6/POPDC1/SMYD1/PROX1/CENPF/TCF21/EGR1/TWIST1/CNTFR/NR4A1/BMP2/TCF15/FOXP2/DLL4/TNNI3/ASS1/GSC/ITGA7/PAX3/LEF1/RPL3L/MYOCD/NOTCH1/TAGLN/MKX/UTRN/CHODL/S100B/MYL3/FOXH1/MSX1/EOMES/TBX20/CFL2/B4GALNT2/IGF2/SCN11A/COL3A1/CXCL10/ZFPM2/FOS/FOXN2/S1PR1/KY/DES/SOX11/TRIM72/ZBTB42/FZD2/CAV3/H1-5/FOXO4/WT1/MAFF/MYMK/DNER/PAX5/LAMA2/KEL/DMD/MYMX",91
"BP","GO:0043270","positive regulation of monoatomic ion transport","55/2867","194/18860",0.283505154639175,1.8649833332734,5.12732895883074,1.89438052301879e-06,6.69531348804141e-05,4.71276427544148e-05,"CFTR/ABCC8/CX3CL1/FHL1/PRSS8/VMP1/ATP2C2/MYLK/EDN1/ADCYAP1R1/OPRK1/P2RX5/TESC/FXYD3/TREM2/CEMIP/CAV1/CXCL12/SLC6A4/FGF12/KCNIP2/MCHR1/ATP1B2/APLNR/TRPC6/FXYD6/FXYD2/CXCL9/ATP1B1/STAC/SNCA/ANK2/LCN2/ADRA2A/ANK3/MS4A1/CACNA1D/ADORA1/GPER1/CXCL10/CXCL11/P2RY12/LEP/NPPA/GRIN1/SCN4B/ANO6/AKAP5/KCNE1/F2R/LRRC26/DRD1/CXCR3/ASPH/FXYD1",55
"BP","GO:0042692","muscle cell differentiation","104/2867","441/18860",0.235827664399093,1.55134626807356,4.96042534901218,1.92532672264083e-06,6.76535326412347e-05,4.76206457410099e-05,"CYP26B1/CD9/IGF1/EHD2/NEBL/EDN1/CACNA1S/TBX5/XBP1/SIX4/MYL9/MYOM1/TNNT1/OLFM2/COMP/CAV2/EZH2/ENG/CCL8/CD81/SOX6/POPDC1/QKI/TBX18/SMYD1/SDC1/NID1/RGS4/PROX1/ADRA1A/KCNJ8/LDB3/EFNB2/SOX9/BMP2/WFIKKN1/FLNC/GDF15/TNNT3/SYNE1/RAMP2/MYH11/CCNB1/CAMK1/APLNR/PDGFRA/ADGRB3/LAMC1/EDNRB/ALPK3/BIN1/TMOD1/CCN3/CXCL9/MYLK3/RPL3L/MYOCD/SYPL2/ANK2/NOTCH1/ADM/UCHL1/PGM5/CXADR/ADAMTS5/KIT/PLPP7/SCGB3A1/MSX1/LMOD1/PI16/HEY1/GPER1/CFL2/AVPR1A/MESP1/RBPMS2/GREM1/B4GALNT2/IGF2/NPNT/CXCL10/CDK1/CDH2/KRT19/WFIKKN2/CSRP2/NPPA/TRIM72/IRX3/BHLHA15/CAV3/FOXO4/WT1/PPARA/MYMK/DNER/LAMA2/KEL/DMD/NOTCH4/MIR23A/ERVFRD-1/MYMX",104
"BP","GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","21/2867","48/18860",0.4375,2.87800837111964,5.51580450916621,2.10837846923969e-06,7.36599581293567e-05,5.18485086355677e-05,"CDH1/CDH19/CDH7/PCDHB4/CDH20/CDH23/PCDHB5/PCDH12/DSG1/CDH11/CDH13/CDH18/CDH16/NLGN1/CDH2/SELP/CDH4/CDH5/NRXN1/PCDHB11/PCDHGB4",21
"BP","GO:0061458","reproductive system development","81/2867","323/18860",0.25077399380805,1.64966777928839,4.9863306354028,2.18379651005082e-06,7.57546801035787e-05,5.33229625061337e-05,"FKBP4/SOX8/MAMLD1/IGF1/TNC/PTPRN/FOXC1/YBX3/ASPM/HOXA9/LRP2/PGR/TESC/ESR1/TYRO3/BIK/SIX4/SFRP1/AMH/GATA3/BMP5/PRLR/WNT5A/NR5A2/TCF21/KIF18A/INHBA/TNFAIP6/SOX9/STAT5A/KDR/FOXA1/CDKN1C/SERPINF1/PDGFRA/BRIP1/SULF1/LHCGR/RBP4/IDH1/BMPR1B/BRCA2/MYOCD/SPATA22/OSR1/SFRP2/NOTCH1/HMGA2/CCNO/BMP6/ADAMTS1/KIT/HOXB13/NPR2/INHBB/ANTXR2/RHOBTB3/DNAAF3/ADAM29/ADAM18/ZFPM2/ID4/STAT5B/LEP/FZD4/DMRTA1/BOK/IRX5/UMODL1/CSMD1/SLIT3/WT1/PTCH1/SYCP2/AKR1C3/ODAD3/NOTCH4/LGR4/SERPINB5/MCIDAS/HOXA10",81
"BP","GO:0034765","regulation of monoatomic ion transmembrane transport","80/2867","318/18860",0.251572327044025,1.65491945868515,4.98690820238327,2.20572106898066e-06,7.57546801035787e-05,5.33229625061337e-05,"CFTR/CX3CL1/FYN/ATP1A2/FHL1/ATP2B4/VMP1/ABCC9/EDN1/ADCYAP1R1/OPRK1/P2RX5/TESC/FXYD3/CBARP/MMP9/SNTA1/CACNA1F/CEMIP/JPH1/CAV1/TSPAN13/CACNG1/FGF12/RGS4/CASQ2/KCNIP2/CRHR1/KCNJ8/AHNAK/WNK4/ATP1B2/HRC/APLNR/BIN1/TRPC6/FXYD6/FXYD2/CXCL9/ATP1B1/OSR1/STAC/SNCA/ANK2/LCN2/TMC2/ANK3/UTRN/KCNJ16/CACNA2D1/GRIA1/CLIC2/MS4A1/CACNA1D/KCNJ6/KCNJ3/GPER1/PCSK9/CXCL10/CXCL11/KCNS3/KCNG3/PRNP/NPPA/GRIN1/ANO6/AKAP5/KCNE1/F2R/CAV3/LRRC26/DRD1/CXCR3/KCNJ11/KEL/ASPH/PLN/DMD/FXYD1/GRIN2B",80
"BP","GO:0048608","reproductive structure development","80/2867","318/18860",0.251572327044025,1.65491945868515,4.98690820238327,2.20572106898066e-06,7.57546801035787e-05,5.33229625061337e-05,"FKBP4/SOX8/MAMLD1/IGF1/TNC/PTPRN/FOXC1/YBX3/ASPM/HOXA9/LRP2/PGR/TESC/ESR1/TYRO3/BIK/SIX4/SFRP1/AMH/GATA3/BMP5/PRLR/WNT5A/NR5A2/TCF21/KIF18A/INHBA/TNFAIP6/SOX9/STAT5A/KDR/FOXA1/CDKN1C/SERPINF1/PDGFRA/BRIP1/SULF1/LHCGR/RBP4/IDH1/BMPR1B/BRCA2/MYOCD/OSR1/SFRP2/NOTCH1/HMGA2/CCNO/BMP6/ADAMTS1/KIT/HOXB13/NPR2/INHBB/ANTXR2/RHOBTB3/DNAAF3/ADAM29/ADAM18/ZFPM2/ID4/STAT5B/LEP/FZD4/DMRTA1/BOK/IRX5/UMODL1/CSMD1/SLIT3/WT1/PTCH1/SYCP2/AKR1C3/ODAD3/NOTCH4/LGR4/SERPINB5/MCIDAS/HOXA10",80
"BP","GO:0045446","endothelial cell differentiation","40/2867","126/18860",0.317460317460317,2.08835074548364,5.18975793735586,2.27624227483593e-06,7.77375100490316e-05,5.47186566954941e-05,"TNMD/TIE1/RAPGEF3/EZR/NRP1/PPP1R16B/TJP3/PTPRS/MET/AMOTL2/PROC/PROX1/NDP/ID1/KDR/ROCK2/EDNRB/ACVRL1/NOTCH1/MARVELD2/BMP6/ROBO4/CLDN1/FSTL1/HEY1/SOX17/CLDN3/TMEM100/MESP1/ATOH8/FASN/S1PR1/FZD4/APOLD1/CDH5/FZD2/CLDN5/PDE2A/SOX18/NOTCH4",40
